episode_id,timestamp,source,win_price,win_open_price,win_high_of_day,win_low_of_day,win_price_change_pct,macro_score_final,macro_score_bullish,macro_score_bearish,macro_score_neutral,macro_items_available,macro_confidence,micro_score,micro_trend,alignment_score,overall_confidence,vwap_value,vwap_upper_1sigma,vwap_lower_1sigma,vwap_upper_2sigma,vwap_lower_2sigma,vwap_position,pivot_pp,pivot_r1,pivot_r2,pivot_r3,pivot_s1,pivot_s2,pivot_s3,smc_direction,smc_bos_score,smc_equilibrium,smc_equilibrium_score,smc_fvg_score,volume_today,volume_avg,volume_variance_pct,volume_score,obv_score,sentiment_intraday,sentiment_momentum,sentiment_volatility,probability_up,probability_down,probability_neutral,recommended_approach,market_regime,market_condition,session_phase,candle_pattern_score,action,urgency,risk_level,entry_price,stop_loss,take_profit,risk_reward_ratio,setup_type,setup_quality,macro_bias,fundamental_bias,sentiment_bias,technical_bias,session_date,reward_cont_5m,reward_norm_5m,was_correct_5m,price_chg_pts_5m,mfe_5m,mae_5m,vol_5m,reward_cont_15m,reward_norm_15m,was_correct_15m,price_chg_pts_15m,mfe_15m,mae_15m,vol_15m,reward_cont_30m,reward_norm_30m,was_correct_30m,price_chg_pts_30m,mfe_30m,mae_30m,vol_30m,reward_cont_60m,reward_norm_60m,was_correct_60m,price_chg_pts_60m,mfe_60m,mae_60m,vol_60m,reward_cont_120m,reward_norm_120m,was_correct_120m,price_chg_pts_120m,mfe_120m,mae_120m,vol_120m,corr_grp_ACOES_BRASIL_score,corr_grp_BLUE_CHIPS_score,corr_grp_COMMODITIES_score,corr_grp_CRIPTO_score,corr_grp_CRIPTOMOEDAS_score,corr_grp_CURVA_JUROS_score,corr_grp_DOLAR_CAMBIO_score,corr_grp_EMERGENTES_score,corr_grp_ETFS_score,corr_grp_FLUXO_MICROESTRUTURA_score,corr_grp_FOREX_score,corr_grp_INDICADORES_TECNICOS_score,corr_grp_INDICES_BRASIL_score,corr_grp_INDICES_GLOBAIS_score,corr_grp_JUROS_score,corr_grp_JUROS_RENDA_FIXA_score,corr_grp_PETROLEO_ENERGIA_score,corr_grp_RISCO_PAIS_score,corr_grp_VOLATILIDADE_score,corr_grp_ACOES_BRASIL_chg,corr_grp_BLUE_CHIPS_chg,corr_grp_COMMODITIES_chg,corr_grp_CRIPTOMOEDAS_chg,corr_grp_CURVA_JUROS_chg,corr_grp_DOLAR_CAMBIO_chg,corr_grp_EMERGENTES_chg,corr_grp_ETFS_chg,corr_grp_FOREX_chg,corr_grp_INDICES_BRASIL_chg,corr_grp_INDICES_GLOBAIS_chg,corr_grp_JUROS_chg,corr_grp_JUROS_RENDA_FIXA_chg,corr_grp_PETROLEO_ENERGIA_chg,corr_grp_RISCO_PAIS_chg,corr_grp_VOLATILIDADE_chg,corr_grp_ACOES_BRASIL_wgt,corr_grp_BLUE_CHIPS_wgt,corr_grp_COMMODITIES_wgt,corr_grp_CRIPTO_wgt,corr_grp_CRIPTOMOEDAS_wgt,corr_grp_CURVA_JUROS_wgt,corr_grp_DOLAR_CAMBIO_wgt,corr_grp_EMERGENTES_wgt,corr_grp_ETFS_wgt,corr_grp_FLUXO_MICROESTRUTURA_wgt,corr_grp_FOREX_wgt,corr_grp_INDICADORES_TECNICOS_wgt,corr_grp_INDICES_BRASIL_wgt,corr_grp_INDICES_GLOBAIS_wgt,corr_grp_JUROS_wgt,corr_grp_JUROS_RENDA_FIXA_wgt,corr_grp_PETROLEO_ENERGIA_wgt,corr_grp_RISCO_PAIS_wgt,corr_grp_VOLATILIDADE_wgt,sym_BBAS3_score,sym_BOVA11_score,sym_DI1F27_score,sym_DI1_N_score,sym_DOL_N_score,sym_HSI_score,sym_IVVB11_score,sym_PETR4_score,sym_PRIO3_score,sym_VALE3_score,sym_WDO_N_score,sym_WIN_N_score,sym_WSP_N_score,sym_BBAS3_chg,sym_BOVA11_chg,sym_DI1F27_chg,sym_DI1_N_chg,sym_DOL_N_chg,sym_IVVB11_chg,sym_PETR4_chg,sym_PRIO3_chg,sym_VALE3_chg,sym_WDO_N_chg,sym_WSP_N_chg,ind_ADX_14_val,ind_EMA_9_val,ind_RSI_14_val,ind_ADX_14_score,ind_BB_POSITION_score,ind_EMA_9_score,ind_RSI_14_score,price_vs_vwap_pct,price_vs_pivot_pct,range_intraday,price_in_range_pct,hora_decimal,minutos_desde_abertura,dia_semana,mercado_us_aberto
c5d2dd33-18eb-4605-a4cc-56443b18d42a,2026-02-10 15:39:10.476193,MICRO_AGENT,185775,185960,,,,-45,,,,,0.6726015557476231,4,REVERSÃO,,,186276.32,186676.77,185875.87,187077.22,185475.42,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,1,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-5.0,-0.025,0.0,5.0,,,,-45.0,-0.225,0.0,-45.0,,,,-125.0,-0.625,0.0,125.0,,,,-330.0,-1.0,0.0,330.0,,,,-785.0,-1.0,0.0,785.0,,,,-0.75,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,0.0,,0.0,-0.16666666666666666,0.0,-0.85,-0.25,,0.0,-1.0,-0.25,0.0,-0.6615372078922802,,-0.22128900764860943,-0.8966611687591195,0.23954202266795876,0.14856704687050704,-0.01652362849473273,,-0.059484677067681346,-0.49148745125810533,-0.0549395441761949,,0.19645326000678473,-0.25481951100144823,-0.0843730398054739,0.0,-12.0,,-1.0,,-4.0,-2.0,-2.0,0.0,,0.0,-2.0,0.0,-17.0,-1.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5854141894569957,-0.5359877488514548,0.26246719160104987,0.47374654559810503,0.15335953225342663,0.0613903690788989,-0.026881720430107527,-0.1945903872348706,0.5530591081921881,0.14377456148758747,-0.17159403710721052,90.11,-0.16,13.9,1,1,0,1,-0.26912706886200405,-0.018836445831763627,,50.0,15.65,399,1,1
77aad420-1035-4a92-b2c2-330ec9a78cb9,2026-02-10 15:40:18.230882,MICRO_AGENT,185790,185960,,,,-46,,,,,0.6828671328671329,2,REVERSÃO,,,186275.84,186676.37,185875.3,187076.91,185474.77,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-20.0,-0.1,0.0,-20.0,,,,-75.0,-0.375,0.0,-75.0,,,,-45.0,-0.225,0.0,45.0,,,,-325.0,-1.0,0.0,325.0,,,,-770.0,-1.0,0.0,770.0,,,,-0.75,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.3333333333333333,,0.0,-0.16666666666666666,0.0,-0.85,-0.25,,0.0,-1.0,-0.25,0.0,-0.6517355271280246,,-0.2569692839682586,-0.9486436315851438,0.23954202266795876,0.1389820761046679,-0.04748338081671415,,-0.059484677067681346,-0.4950884837117099,-0.10187700125863026,,0.19645326000678473,-0.2613058572426105,-0.08699626584886207,0.0,-12.0,,-1.0,,-4.0,-2.0,-2.0,-1.0,,0.0,-2.0,0.0,-17.0,-1.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5854141894569957,-0.5195799606213083,0.26246719160104987,0.47374654559810503,0.14377456148758747,0.007366844289467868,-0.053763440860215055,-0.21404942595835766,0.5530591081921881,0.1341895907217483,-0.2037679190648125,89.66,-0.12,15.42,1,0,0,1,-0.26081750590951386,-0.01076368333243636,,50.0,15.666666666666666,400,1,1
704a82f9-0cb4-4767-b0dc-08d602bfaa47,2026-02-10 15:41:14.598354,MICRO_AGENT,185680,185960,,,,-45,,,,,0.6726015557476231,3,REVERSÃO,,,186274.5,186675.54,185873.47,187076.57,185472.44,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-100.0,-0.5,0.0,100.0,,,,-125.0,-0.625,0.0,125.0,,,,-160.0,-0.8,0.0,160.0,,,,-510.0,-1.0,0.0,510.0,,,,-755.0,-1.0,0.0,755.0,,,,-0.75,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,0.0,,0.0,-0.16666666666666666,0.0,-0.85,-0.25,,0.0,-1.0,-0.25,0.0,-0.6937923369466414,,-0.26999895124232504,-0.9186921489705284,0.2545401479023045,0.14377456148758747,-0.01652362849473273,,-0.059484677067681346,-0.5283679025616207,-0.06714525374419665,,0.19645326000678473,-0.27500647664181127,-0.06863368354514496,0.0,-12.0,,-1.0,,-4.0,-2.0,-2.0,0.0,,0.0,-2.0,0.0,-17.0,-1.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.7043202536662703,-0.5961496390286589,0.29996250468691416,0.47374654559810503,0.14377456148758747,0.03192299192102743,-0.08064516129032258,-0.29188558085230587,0.5530591081921881,0.14377456148758747,-0.1787437886533443,90.11,-0.17,13.36,1,1,0,1,-0.3191526483764552,-0.06996394166083635,,50.0,15.683333333333334,401,1,1
ed2ea692-5016-4de8-b227-47188a12204c,2026-02-10 15:42:22.639573,MICRO_AGENT,185635,185960,,,,-47,,,,,0.6860847018150389,3,REVERSÃO,,,186273.21,186674.81,185871.61,187076.42,185470.01,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-170.0,-0.85,0.0,170.0,,,,-130.0,-0.65,0.0,130.0,,,,-205.0,-1.0,0.0,205.0,,,,-490.0,-1.0,0.0,490.0,,,,-800.0,-1.0,0.0,800.0,,,,-0.75,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,0.0,,0.0,-0.3333333333333333,0.0,-0.85,-0.25,,0.0,-1.0,-0.25,0.0,-0.6940212568653251,,-0.28436321888285726,-1.0003934188080705,0.29459594350759444,0.15335953225342663,-0.01652362849473273,,0.0040745307504630145,-0.5557755707855818,-0.07876078356556065,,0.25567157820654784,-0.3288519554383563,-0.0843730398054739,0.0,-12.0,,-1.0,,-4.0,-2.0,-2.0,0.0,,0.0,-4.0,0.0,-17.0,-1.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.6646848989298455,-0.6070881645154234,0.3374578177727784,0.5921831819976313,0.15335953225342663,0.022100532868403605,-0.08064516129032258,-0.29188558085230587,0.5761032377001959,0.15335953225342663,-0.2037679190648125,90.37,-0.18,12.86,1,1,0,1,-0.3426203907690171,-0.09418222915881815,,50.0,15.7,402,1,1
4c755272-dc97-4001-9fcb-9d503dfb27c4,2026-02-10 15:43:18.913180,MICRO_AGENT,185640,185960,,,,-48,,,,,0.6965034965034965,3,REVERSÃO,,,186271.65,186673.99,185869.32,187076.32,185466.98,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-145.0,-0.725,0.0,145.0,,,,-140.0,-0.7,0.0,140.0,,,,-165.0,-0.825,0.0,165.0,,,,-425.0,-1.0,0.0,425.0,,,,-790.0,-1.0,0.0,790.0,,,,-0.75,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.3333333333333333,,0.0,-0.3333333333333333,0.0,-0.85,-0.25,,0.0,-1.0,-0.25,0.0,-0.7095217233611321,,-0.30960346224226204,-1.059870239388388,0.29459594350759444,0.1629445030192658,-0.04748338081671415,,0.0040745307504630145,-0.5495945824774926,-0.09666504897679273,,0.25567157820654784,-0.33533830167951867,-0.08699626584886207,0.0,-12.0,,-1.0,,-4.0,-2.0,-2.0,-1.0,,0.0,-4.0,0.0,-17.0,-1.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.7043202536662703,-0.6180266900021877,0.3374578177727784,0.5921831819976313,0.1629445030192658,0.012278073815779781,-0.08064516129032258,-0.29188558085230587,0.6567576909782233,0.1629445030192658,-0.19304329174561183,90.91,-0.18,12.92,1,1,0,1,-0.339101521890204,-0.09149130832570906,,50.0,15.716666666666667,403,1,1
d941cbd6-e630-4109-8d60-84fc6e20d05b,2026-02-10 15:44:26.921675,MICRO_AGENT,185780,185960,,,,-48,,,,,0.6965034965034965,2,REVERSÃO,,,186270.54,186672.86,185868.21,187075.19,185465.89,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,1,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-15.0,-0.075,0.0,-15.0,,,,-15.0,-0.075,0.0,15.0,,,,-55.0,-0.275,0.0,55.0,,,,-285.0,-1.0,0.0,285.0,,,,-650.0,-1.0,0.0,650.0,,,,-0.75,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,0.0,,0.0,-0.3333333333333333,-0.125,-0.85,-0.25,,0.0,-1.0,-0.25,0.0,-0.6733568070440973,,-0.27305651805805936,-1.0647539932026235,0.2801435388093961,0.14856704687050704,-0.01652362849473273,,0.0040745307504630145,-0.5241216136735724,-0.0991206637399487,,0.21619269940670574,-0.3286435468897742,-0.06601045750175681,0.0,-12.0,,-1.0,,-4.0,-2.0,-2.0,0.0,,0.0,-4.0,-1.0,-17.0,-1.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.6250495441934205,-0.5797418507985124,0.3374578177727784,0.513225424397947,0.14377456148758747,0.004911229526311912,-0.053763440860215055,-0.3891807744697412,0.7143680147482429,0.15335953225342663,-0.19304329174561183,90.91,-0.12,14.62,1,0,0,1,-0.263348138680442,-0.01614552499865454,,50.0,15.733333333333333,404,1,1
de103d51-ee0b-468b-bf82-42a20eb52b58,2026-02-10 15:45:22.645770,MICRO_AGENT,185770,185960,,,,-50,,,,,0.7101398601398602,2,REVERSÃO,,,186269.81,186672.54,185867.08,187075.26,185464.35,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,0,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-25.0,-0.125,0.0,25.0,,,,-35.0,-0.175,0.0,35.0,,,,-25.0,-0.125,0.0,-25.0,,,,-360.0,-1.0,0.0,360.0,,,,-630.0,-1.0,0.0,630.0,,,,-0.6875,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.6666666666666666,,0.0,-0.3333333333333333,-0.125,-0.9,-0.25,,0.0,-1.0,-0.25,0.0,-0.6608760157661635,,-0.28493983401370415,-1.0284175108491778,0.2880455538232246,0.14856704687050704,-0.07844313313869558,,0.0040745307504630145,-0.5201158094437364,-0.10627041528608246,,0.2359321388066268,-0.3458367669263032,-0.06076400541498048,0.0,-11.0,,-1.0,,-4.0,-2.0,-2.0,-2.0,,0.0,-4.0,-1.0,-18.0,-1.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5457788347205708,-0.6016189017720411,0.3374578177727784,0.5527043031977892,0.15335953225342663,0.004911229526311912,-0.053763440860215055,-0.3502626970227671,0.691323885240235,0.14377456148758747,-0.21449254638401316,90.11,-0.1,18.93,1,0,0,1,-0.26832582263330684,-0.02152736666487272,,50.0,15.75,405,1,1
86821dfa-5a30-4054-b993-78e778a8e244,2026-02-10 15:46:31.002997,MICRO_AGENT,185780,185960,,,,-49,,,,,0.7071618037135279,1,REVERSÃO,,,186268.84,186671.74,185865.93,187074.65,185463.03,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-15.0,-0.075,0.0,-15.0,,,,-60.0,-0.3,0.0,60.0,,,,-35.0,-0.175,0.0,-35.0,,,,-325.0,-1.0,0.0,325.0,,,,-620.0,-1.0,0.0,620.0,,,,-0.5,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.3333333333333333,,0.0,-0.3333333333333333,-0.125,-0.95,-0.75,,0.0,-1.0,-0.25,0.0,-0.5997975532467087,,-0.26989257650371445,-1.1625469128572494,0.2880455538232246,0.12460461995590913,-0.04748338081671415,,0.0040745307504630145,-0.4905502491509375,-0.15246169836191054,,0.22749279547637308,-0.25955955692394644,-0.06601045750175681,0.0,-8.0,,-1.0,,-4.0,-2.0,-2.0,-1.0,,0.0,-4.0,-1.0,-19.0,-3.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5457788347205708,-0.5195799606213083,0.3374578177727784,0.5527043031977892,0.12460461995590913,-0.05402352478943103,-0.053763440860215055,-0.27242654212881884,0.7374121442562507,0.12460461995590913,-0.23951667679548136,85.03,-0.09,19.71,1,0,0,1,-0.2624378827934917,-0.01614552499865454,,50.0,15.766666666666667,406,1,1
789dc778-3a42-4297-9d3e-aabcaf306369,2026-02-10 15:47:26.301026,MICRO_AGENT,185805,185960,,,,-50,,,,,0.7101398601398602,3,REVERSÃO,,,186268.43,186671.38,185865.47,187074.34,185462.51,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,2,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-60.0,-0.3,0.0,-60.0,,,,-50.0,-0.25,0.0,-50.0,,,,-85.0,-0.425,0.0,-85.0,,,,-340.0,-1.0,0.0,340.0,,,,-495.0,-1.0,0.0,495.0,,,,-0.5,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.6666666666666666,,0.0,-0.3333333333333333,-0.125,-0.95,-0.75,,0.0,-1.0,-0.25,0.0,-0.6066490702915109,,-0.28295928227402856,-1.4607220639702363,0.3030436790575703,0.1293971053388287,-0.07844313313869558,,-0.03294717838943048,-0.48500470611383883,-0.15685511238936276,,0.22749279547637308,-0.268520130400649,-0.06601045750175681,0.0,-8.0,,-1.0,,-4.0,-2.0,-2.0,-2.0,,0.0,-4.0,-1.0,-19.0,-3.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5457788347205708,-0.5031721723911616,0.3749531308586427,0.5527043031977892,0.12460461995590913,-0.05647913955258699,-0.08064516129032258,-0.27242654212881884,0.7374121442562507,0.1341895907217483,-0.25024130411468204,85.03,-0.08,21.6,1,0,0,1,-0.24879685730963266,-0.00269092083310909,,50.0,15.783333333333333,407,1,1
896bfcdb-9224-46f2-8fe5-10991ccc2866,2026-02-10 15:48:34.872570,MICRO_AGENT,185785,185960,,,,-51,,,,,0.7130509939498704,3,REVERSÃO,,,186267.83,186670.93,185864.74,187074.02,185461.65,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,2,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-40.0,-0.2,0.0,40.0,,,,-35.0,-0.175,0.0,35.0,,,,-30.0,-0.15,0.0,-30.0,,,,-380.0,-1.0,0.0,380.0,,,,-515.0,-1.0,0.0,515.0,,,,-0.5,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.6666666666666666,,0.0,-0.3333333333333333,-0.125,-1.0,-0.75,,0.0,-1.0,-0.25,0.0,-0.6079311384517706,,-0.26442692971668935,-1.5524886509994709,0.3030436790575703,0.14377456148758747,-0.07844313313869558,,-0.03294717838943048,-0.49666588349974994,-0.13663996071053078,,0.22749279547637308,-0.24257474543599955,-0.06601045750175681,0.0,-8.0,,-1.0,,-4.0,-2.0,-2.0,-2.0,,0.0,-4.0,-1.0,-20.0,-3.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5457788347205708,-0.5250492233646904,0.3749531308586427,0.5527043031977892,0.1341895907217483,-0.05402352478943103,-0.08064516129032258,-0.25296750340533175,0.7489342090102546,0.15335953225342663,-0.24666642834161512,85.03,-0.09,20.1,1,0,0,1,-0.25921276905410195,-0.013454604165545449,,50.0,15.8,408,1,1
6bc83cd1-f4ca-4f6a-b90e-ca8ee28303cc,2026-02-10 15:49:30.020833,MICRO_AGENT,185765,185960,,,,-52,,,,,0.7237762237762237,1,REVERSÃO,,,186267.41,186670.62,185864.21,187073.83,185461.0,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-35.0,-0.175,0.0,-35.0,,,,-45.0,-0.225,0.0,45.0,,,,-10.0,-0.05,0.0,-10.0,,,,-375.0,-1.0,0.0,375.0,,,,-550.0,-1.0,0.0,550.0,,,,-0.5625,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.6666666666666666,,0.0,-0.3333333333333333,-0.125,-1.0,-0.75,,0.0,-1.0,-0.25,0.0,-0.6151332492071124,,-0.2701619254762371,-1.4751732847296335,0.30169205372811164,0.14856704687050704,-0.109402885460677,,-0.03294717838943048,-0.4983242708500053,-0.14855621328742039,,0.22749279547637308,-0.23608839919483718,-0.06601045750175681,0.0,-9.0,,-1.0,,-4.0,-2.0,-2.0,-2.0,,0.0,-4.0,-1.0,-20.0,-3.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5854141894569957,-0.5414570115948371,0.3749531308586427,0.5527043031977892,0.15335953225342663,-0.05402352478943103,-0.08064516129032258,-0.17513134851138354,0.7719783385182625,0.14377456148758747,-0.282415186072284,85.03,-0.1,18.54,1,0,0,1,-0.26972512260733295,-0.02421828749798181,,50.0,15.816666666666666,409,1,1
7e47d1e6-667b-4252-b455-0a03c09df75c,2026-02-10 15:50:38.627344,MICRO_AGENT,185795,185960,,,,-51,,,,,0.7209549071618037,1,REVERSÃO,,,186266.86,186670.13,185863.6,187073.39,185460.33,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-80.0,-0.4,0.0,-80.0,,,,-60.0,-0.3,0.0,60.0,,,,-30.0,-0.15,0.0,-30.0,,,,-290.0,-1.0,0.0,290.0,,,,-520.0,-1.0,0.0,520.0,,,,-0.5625,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.6666666666666666,,0.0,-0.3333333333333333,-0.125,-0.95,-0.75,,0.0,-1.0,-0.25,0.0,-0.6124666947047046,,-0.2640262256866821,-1.4434655411050201,0.30169205372811164,0.1389820761046679,-0.07844313313869558,,-0.03294717838943048,-0.4884670789866852,-0.14259808699897558,,0.22749279547637308,-0.28571335043717794,-0.06601045750175681,0.0,-9.0,,-1.0,,-4.0,-2.0,-2.0,-2.0,,0.0,-4.0,-1.0,-19.0,-3.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5854141894569957,-0.5250492233646904,0.3749531308586427,0.5527043031977892,0.14377456148758747,-0.05402352478943103,-0.08064516129032258,-0.23350846468184472,0.7258900795022468,0.1341895907217483,-0.26454080720694956,83.03,-0.07,19.71,1,0,0,1,-0.2533247191690385,-0.00807276249932727,,50.0,15.833333333333334,410,1,1
acf0c387-6a5c-4839-807c-df801d1a5a97,2026-02-10 15:51:36.164863,MICRO_AGENT,185765,185960,,,,-50,,,,,0.7101398601398602,1,REVERSÃO,,,186266.17,186669.56,185862.79,187072.94,185459.4,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-40.0,-0.2,0.0,40.0,,,,-145.0,-0.725,0.0,145.0,,,,-10.0,-0.05,0.0,10.0,,,,-365.0,-1.0,0.0,365.0,,,,-555.0,-1.0,0.0,555.0,,,,-0.5,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.6666666666666666,,0.0,-0.3333333333333333,-0.125,-0.95,-0.75,,0.0,-1.0,-0.25,0.0,-0.5926852421056354,,-0.3224253244815343,-1.486387698104273,0.30169205372811164,0.1389820761046679,-0.109402885460677,,-0.03294717838943048,-0.4798330589464431,-0.14855621328742039,,0.22749279547637308,-0.268520130400649,-0.06601045750175681,0.0,-8.0,,-1.0,,-4.0,-2.0,-2.0,-2.0,,0.0,-4.0,-1.0,-19.0,-3.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5457788347205708,-0.5359877488514548,0.3749531308586427,0.5527043031977892,0.1341895907217483,-0.05402352478943103,-0.08064516129032258,-0.27242654212881884,0.6798018204862312,0.14377456148758747,-0.282415186072284,79.76,-0.08,18.57,1,0,0,1,-0.26906120418968876,-0.02421828749798181,,50.0,15.85,411,1,1
7f964f50-72d1-4b91-95e9-51af9400386d,2026-02-10 15:52:42.603266,MICRO_AGENT,185745,185960,,,,-49,,,,,0.7071618037135279,1,REVERSÃO,,,186265.25,186668.9,185861.61,187072.54,185457.97,BELOW_1S,185810,188040,189290,191520,184560,182330,181080,NEUTRO,0,NEUTRO,0,-1,,,,0,0,,,,,,,,,,,0,HOLD,,,,,,,,,BEARISH,,,,2026-02-10,-20.0,-0.1,0.0,20.0,,,,-155.0,-0.775,0.0,155.0,,,,-40.0,-0.2,0.0,40.0,,,,-385.0,-1.0,0.0,385.0,,,,-575.0,-1.0,0.0,575.0,,,,-0.5625,,-0.08333333333333333,,-0.8,-0.3333333333333333,-1.0,-0.6666666666666666,,0.0,-0.16666666666666666,-0.125,-0.95,-0.75,,0.0,-1.0,-0.25,0.0,-0.6135443196515684,,-0.3351562633840739,-1.3414442298574147,0.30169205372811164,0.1389820761046679,-0.10693316162872406,,-0.06339125004935509,-0.5083524050923369,-0.2104968697668502,,0.22749279547637308,-0.3557336758684639,-0.06601045750175681,0.0,-9.0,,-1.0,,-4.0,-2.0,-2.0,-2.0,,0.0,-2.0,-1.0,-19.0,-3.0,,0.0,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.5854141894569957,-0.5523955370816014,0.3749531308586427,0.5527043031977892,0.14377456148758747,-0.10559143481570611,-0.16129032258064516,-0.27242654212881884,0.6567576909782233,0.1341895907217483,-0.30743931648375217,83.63,-0.09,18.22,1,0,0,1,-0.2793059897109096,-0.03498197083041817,,50.0,15.866666666666667,412,1,1
